"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"OECD","QGDP","TOT","PC_CHGPP","Q","1987-Q3",1.10664121,
"OECD","QGDP","TOT","PC_CHGPP","Q","1987-Q4",1.815589527,
"OECD","QGDP","TOT","PC_CHGPP","Q","1988-Q1",0.833322874,
"OECD","QGDP","TOT","PC_CHGPP","Q","1988-Q2",0.714377594,
"OECD","QGDP","TOT","PC_CHGPP","Q","1988-Q3",1.060635591,
"OECD","QGDP","TOT","PC_CHGPP","Q","1988-Q4",1.164341094,
"OECD","QGDP","TOT","PC_CHGPP","Q","1989-Q1",1.228808435,
"OECD","QGDP","TOT","PC_CHGPP","Q","1989-Q2",0.394994507,
"OECD","QGDP","TOT","PC_CHGPP","Q","1989-Q3",0.994384361,
"OECD","QGDP","TOT","PC_CHGPP","Q","1989-Q4",0.949362278,
"OECD","QGDP","TOT","PC_CHGPP","Q","1990-Q1",0.968958426,
"OECD","QGDP","TOT","PC_CHGPP","Q","1990-Q2",0.906677474,
"OECD","QGDP","TOT","PC_CHGPP","Q","1990-Q3",0.369222302,
"OECD","QGDP","TOT","PC_CHGPP","Q","1990-Q4",0.2474231,
"OECD","QGDP","TOT","PC_CHGPP","Q","1991-Q1",0.118248132,
"OECD","QGDP","TOT","PC_CHGPP","Q","1991-Q2",0.587589065,
"OECD","QGDP","TOT","PC_CHGPP","Q","1991-Q3",0.29649205,
"OECD","QGDP","TOT","PC_CHGPP","Q","1991-Q4",0.633974556,
"OECD","QGDP","TOT","PC_CHGPP","Q","1992-Q1",0.876934717,
"OECD","QGDP","TOT","PC_CHGPP","Q","1992-Q2",0.300716596,
"OECD","QGDP","TOT","PC_CHGPP","Q","1992-Q3",0.513994655,
"OECD","QGDP","TOT","PC_CHGPP","Q","1992-Q4",0.271258548,
"OECD","QGDP","TOT","PC_CHGPP","Q","1993-Q1",0.211609027,
"OECD","QGDP","TOT","PC_CHGPP","Q","1993-Q2",0.430052492,
"OECD","QGDP","TOT","PC_CHGPP","Q","1993-Q3",0.399067846,
"OECD","QGDP","TOT","PC_CHGPP","Q","1993-Q4",0.867939449,
"OECD","QGDP","TOT","PC_CHGPP","Q","1994-Q1",0.94226878,
"OECD","QGDP","TOT","PC_CHGPP","Q","1994-Q2",0.577394399,
"OECD","QGDP","TOT","PC_CHGPP","Q","1994-Q3",0.895137433,
"OECD","QGDP","TOT","PC_CHGPP","Q","1994-Q4",0.970721374,
"OECD","QGDP","TOT","PC_CHGPP","Q","1995-Q1",0.3762059,
"OECD","QGDP","TOT","PC_CHGPP","Q","1995-Q2",0.382280925,
"OECD","QGDP","TOT","PC_CHGPP","Q","1995-Q3",0.856222552,
"OECD","QGDP","TOT","PC_CHGPP","Q","1995-Q4",0.566692982,
"OECD","QGDP","TOT","PC_CHGPP","Q","1996-Q1",0.698234689,
"OECD","QGDP","TOT","PC_CHGPP","Q","1996-Q2",1.170276553,
"OECD","QGDP","TOT","PC_CHGPP","Q","1996-Q3",0.733258289,
"OECD","QGDP","TOT","PC_CHGPP","Q","1996-Q4",0.971127493,
"OECD","QGDP","TOT","PC_CHGPP","Q","1997-Q1",0.62212327,
"OECD","QGDP","TOT","PC_CHGPP","Q","1997-Q2",1.299350263,
"OECD","QGDP","TOT","PC_CHGPP","Q","1997-Q3",0.912810146,
"OECD","QGDP","TOT","PC_CHGPP","Q","1997-Q4",0.935097254,
"OECD","QGDP","TOT","PC_CHGPP","Q","1998-Q1",0.448734046,
"OECD","QGDP","TOT","PC_CHGPP","Q","1998-Q2",0.483651015,
"OECD","QGDP","TOT","PC_CHGPP","Q","1998-Q3",0.7186368,
"OECD","QGDP","TOT","PC_CHGPP","Q","1998-Q4",0.843400003,
"OECD","QGDP","TOT","PC_CHGPP","Q","1999-Q1",0.661846265,
"OECD","QGDP","TOT","PC_CHGPP","Q","1999-Q2",0.707201741,
"OECD","QGDP","TOT","PC_CHGPP","Q","1999-Q3",1.171918123,
"OECD","QGDP","TOT","PC_CHGPP","Q","1999-Q4",1.364778654,
"OECD","QGDP","TOT","PC_CHGPP","Q","2000-Q1",0.997101957,
"OECD","QGDP","TOT","PC_CHGPP","Q","2000-Q2",1.231517405,
"OECD","QGDP","TOT","PC_CHGPP","Q","2000-Q3",0.478358168,
"OECD","QGDP","TOT","PC_CHGPP","Q","2000-Q4",0.599875156,
"OECD","QGDP","TOT","PC_CHGPP","Q","2001-Q1",0.259106369,
"OECD","QGDP","TOT","PC_CHGPP","Q","2001-Q2",0.174166481,
"OECD","QGDP","TOT","PC_CHGPP","Q","2001-Q3",-0.064038951,
"OECD","QGDP","TOT","PC_CHGPP","Q","2001-Q4",0.208973023,
"OECD","QGDP","TOT","PC_CHGPP","Q","2002-Q1",0.554847236,
"OECD","QGDP","TOT","PC_CHGPP","Q","2002-Q2",0.778122309,
"OECD","QGDP","TOT","PC_CHGPP","Q","2002-Q3",0.525678817,
"OECD","QGDP","TOT","PC_CHGPP","Q","2002-Q4",0.329873774,
"OECD","QGDP","TOT","PC_CHGPP","Q","2003-Q1",0.213802864,
"OECD","QGDP","TOT","PC_CHGPP","Q","2003-Q2",0.511717919,
"OECD","QGDP","TOT","PC_CHGPP","Q","2003-Q3",1.085454079,
"OECD","QGDP","TOT","PC_CHGPP","Q","2003-Q4",1.073390474,
"OECD","QGDP","TOT","PC_CHGPP","Q","2004-Q1",0.749543999,
"OECD","QGDP","TOT","PC_CHGPP","Q","2004-Q2",0.684246535,
"OECD","QGDP","TOT","PC_CHGPP","Q","2004-Q3",0.608573416,
"OECD","QGDP","TOT","PC_CHGPP","Q","2004-Q4",0.669849785,
"OECD","QGDP","TOT","PC_CHGPP","Q","2005-Q1",0.768067862,
"OECD","QGDP","TOT","PC_CHGPP","Q","2005-Q2",0.65334455,
"OECD","QGDP","TOT","PC_CHGPP","Q","2005-Q3",0.942592111,
"OECD","QGDP","TOT","PC_CHGPP","Q","2005-Q4",0.785689072,
"OECD","QGDP","TOT","PC_CHGPP","Q","2006-Q1",1.041398313,
"OECD","QGDP","TOT","PC_CHGPP","Q","2006-Q2",0.675097902,
"OECD","QGDP","TOT","PC_CHGPP","Q","2006-Q3",0.365523909,
"OECD","QGDP","TOT","PC_CHGPP","Q","2006-Q4",0.96031399,
"OECD","QGDP","TOT","PC_CHGPP","Q","2007-Q1",0.685466419,
"OECD","QGDP","TOT","PC_CHGPP","Q","2007-Q2",0.634201358,
"OECD","QGDP","TOT","PC_CHGPP","Q","2007-Q3",0.5067462,
"OECD","QGDP","TOT","PC_CHGPP","Q","2007-Q4",0.713119133,
"OECD","QGDP","TOT","PC_CHGPP","Q","2008-Q1",0.109179998,
"OECD","QGDP","TOT","PC_CHGPP","Q","2008-Q2",0.012509777,
"OECD","QGDP","TOT","PC_CHGPP","Q","2008-Q3",-0.507334605,
"OECD","QGDP","TOT","PC_CHGPP","Q","2008-Q4",-1.972245413,
"OECD","QGDP","TOT","PC_CHGPP","Q","2009-Q1",-2.291561136,
"OECD","QGDP","TOT","PC_CHGPP","Q","2009-Q2",0.205896838,
"OECD","QGDP","TOT","PC_CHGPP","Q","2009-Q3",0.591585428,
"OECD","QGDP","TOT","PC_CHGPP","Q","2009-Q4",0.920311347,
"OECD","QGDP","TOT","PC_CHGPP","Q","2010-Q1",0.584358291,
"OECD","QGDP","TOT","PC_CHGPP","Q","2010-Q2",1.100647925,
"OECD","QGDP","TOT","PC_CHGPP","Q","2010-Q3",0.83453757,
"OECD","QGDP","TOT","PC_CHGPP","Q","2010-Q4",0.556356956,
"OECD","QGDP","TOT","PC_CHGPP","Q","2011-Q1",0.252045865,
"OECD","QGDP","TOT","PC_CHGPP","Q","2011-Q2",0.404613903,
"OECD","QGDP","TOT","PC_CHGPP","Q","2011-Q3",0.601648715,
"OECD","QGDP","TOT","PC_CHGPP","Q","2011-Q4",0.449782701,
"OECD","QGDP","TOT","PC_CHGPP","Q","2012-Q1",0.432411145,
"OECD","QGDP","TOT","PC_CHGPP","Q","2012-Q2",0.142820283,
"OECD","QGDP","TOT","PC_CHGPP","Q","2012-Q3",0.15936045,
"OECD","QGDP","TOT","PC_CHGPP","Q","2012-Q4",0.086892715,
"OECD","QGDP","TOT","PC_CHGPP","Q","2013-Q1",0.564312033,
"OECD","QGDP","TOT","PC_CHGPP","Q","2013-Q2",0.524003622,
"OECD","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.711467634,
"OECD","QGDP","TOT","PC_CHGPP","Q","2013-Q4",0.525135408,
"OECD","QGDP","TOT","PC_CHGPP","Q","2014-Q1",0.397421958,
"OECD","QGDP","TOT","PC_CHGPP","Q","2014-Q2",0.485761057,
"OECD","QGDP","TOT","PC_CHGPP","Q","2014-Q3",0.789490196,
"OECD","QGDP","TOT","PC_CHGPP","Q","2014-Q4",0.593218685,
"OECD","QGDP","TOT","PC_CHGPP","Q","2015-Q1",0.85292356,
"OECD","QGDP","TOT","PC_CHGPP","Q","2015-Q2",0.56174373,
"OECD","QGDP","TOT","PC_CHGPP","Q","2015-Q3",0.519346437,
"OECD","QGDP","TOT","PC_CHGPP","Q","2015-Q4",0.291255199,
"OECD","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.512049604,
"OECD","QGDP","TOT","PC_CHGPP","Q","2016-Q2",0.371649441,
"OECD","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.363169346,
"OECD","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.881305772,
"OECD","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.709502657,
"OECD","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.635102339,
"OECD","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.728440664,
"OECD","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.831653015,
"OECD","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.615447232,
"OECD","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.518534455,
"OECD","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.228492993,
"OECD","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.262820205,
"OECD","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.620883939,
"OECD","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.403507592,
"OECD","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.42521037,
"OECD","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.196402835,
"OECD","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-1.873289486,
"OECD","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-10.534479177,
"ISR","QGDP","TOT","PC_CHGPY","Q","1996-Q1",5.631746317,
"ISR","QGDP","TOT","PC_CHGPY","Q","1996-Q2",4.364579575,
"ISR","QGDP","TOT","PC_CHGPY","Q","1996-Q3",4.306237683,
"ISR","QGDP","TOT","PC_CHGPY","Q","1996-Q4",5.045427368,
"ISR","QGDP","TOT","PC_CHGPY","Q","1997-Q1",5.130666082,
"ISR","QGDP","TOT","PC_CHGPY","Q","1997-Q2",4.428294411,
"ISR","QGDP","TOT","PC_CHGPY","Q","1997-Q3",3.265746432,
"ISR","QGDP","TOT","PC_CHGPY","Q","1997-Q4",3.551510585,
"ISR","QGDP","TOT","PC_CHGPY","Q","1998-Q1",3.913749378,
"ISR","QGDP","TOT","PC_CHGPY","Q","1998-Q2",3.367504808,
"ISR","QGDP","TOT","PC_CHGPY","Q","1998-Q3",4.19315318,
"ISR","QGDP","TOT","PC_CHGPY","Q","1998-Q4",3.287016282,
"ISR","QGDP","TOT","PC_CHGPY","Q","1999-Q1",0.872110254,
"ISR","QGDP","TOT","PC_CHGPY","Q","1999-Q2",5.138127207,
"ISR","QGDP","TOT","PC_CHGPY","Q","1999-Q3",4.695011382,
"ISR","QGDP","TOT","PC_CHGPY","Q","1999-Q4",5.859990357,
"ISR","QGDP","TOT","PC_CHGPY","Q","2000-Q1",9.077346505,
"ISR","QGDP","TOT","PC_CHGPY","Q","2000-Q2",7.899267675,
"ISR","QGDP","TOT","PC_CHGPY","Q","2000-Q3",10.669198228,
"ISR","QGDP","TOT","PC_CHGPY","Q","2000-Q4",8.26276777,
"ISR","QGDP","TOT","PC_CHGPY","Q","2001-Q1",4.832125073,
"ISR","QGDP","TOT","PC_CHGPY","Q","2001-Q2",1.063571795,
"ISR","QGDP","TOT","PC_CHGPY","Q","2001-Q3",-2.909549785,
"ISR","QGDP","TOT","PC_CHGPY","Q","2001-Q4",-3.257865958,
"ISR","QGDP","TOT","PC_CHGPY","Q","2002-Q1",-1.759184097,
"ISR","QGDP","TOT","PC_CHGPY","Q","2002-Q2",-0.694564616,
"ISR","QGDP","TOT","PC_CHGPY","Q","2002-Q3",0.456385297,
"ISR","QGDP","TOT","PC_CHGPY","Q","2002-Q4",0.826786118,
"ISR","QGDP","TOT","PC_CHGPY","Q","2003-Q1",1.492013156,
"ISR","QGDP","TOT","PC_CHGPY","Q","2003-Q2",0.696068294,
"ISR","QGDP","TOT","PC_CHGPY","Q","2003-Q3",1.396948585,
"ISR","QGDP","TOT","PC_CHGPY","Q","2003-Q4",1.937404388,
"ISR","QGDP","TOT","PC_CHGPY","Q","2004-Q1",3.117368071,
"ISR","QGDP","TOT","PC_CHGPY","Q","2004-Q2",4.398271971,
"ISR","QGDP","TOT","PC_CHGPY","Q","2004-Q3",4.922110778,
"ISR","QGDP","TOT","PC_CHGPY","Q","2004-Q4",5.827220372,
"ISR","QGDP","TOT","PC_CHGPY","Q","2005-Q1",4.039719838,
"ISR","QGDP","TOT","PC_CHGPY","Q","2005-Q2",4.127268895,
"ISR","QGDP","TOT","PC_CHGPY","Q","2005-Q3",3.989211163,
"ISR","QGDP","TOT","PC_CHGPY","Q","2005-Q4",4.514900333,
"ISR","QGDP","TOT","PC_CHGPY","Q","2006-Q1",5.931233382,
"ISR","QGDP","TOT","PC_CHGPY","Q","2006-Q2",6.761328721,
"ISR","QGDP","TOT","PC_CHGPY","Q","2006-Q3",4.832714813,
"ISR","QGDP","TOT","PC_CHGPY","Q","2006-Q4",4.689090532,
"ISR","QGDP","TOT","PC_CHGPY","Q","2007-Q1",4.85063081,
"ISR","QGDP","TOT","PC_CHGPY","Q","2007-Q2",4.662584124,
"ISR","QGDP","TOT","PC_CHGPY","Q","2007-Q3",7.322597093,
"ISR","QGDP","TOT","PC_CHGPY","Q","2007-Q4",7.088698053,
"ISR","QGDP","TOT","PC_CHGPY","Q","2008-Q1",5.765436073,
"ISR","QGDP","TOT","PC_CHGPY","Q","2008-Q2",4.331700489,
"ISR","QGDP","TOT","PC_CHGPY","Q","2008-Q3",2.462688057,
"ISR","QGDP","TOT","PC_CHGPY","Q","2008-Q4",0.351634794,
"ISR","QGDP","TOT","PC_CHGPY","Q","2009-Q1",-0.464619767,
"ISR","QGDP","TOT","PC_CHGPY","Q","2009-Q2",0.096124594,
"ISR","QGDP","TOT","PC_CHGPY","Q","2009-Q3",1.099716218,
"ISR","QGDP","TOT","PC_CHGPY","Q","2009-Q4",3.160159261,
"ISR","QGDP","TOT","PC_CHGPY","Q","2010-Q1",4.574291728,
"ISR","QGDP","TOT","PC_CHGPY","Q","2010-Q2",5.165397509,
"ISR","QGDP","TOT","PC_CHGPY","Q","2010-Q3",5.32717982,
"ISR","QGDP","TOT","PC_CHGPY","Q","2010-Q4",5.392435323,
"ISR","QGDP","TOT","PC_CHGPY","Q","2011-Q1",5.224815586,
"ISR","QGDP","TOT","PC_CHGPY","Q","2011-Q2",4.589717843,
"ISR","QGDP","TOT","PC_CHGPY","Q","2011-Q3",5.366299157,
"ISR","QGDP","TOT","PC_CHGPY","Q","2011-Q4",4.383714211,
"ISR","QGDP","TOT","PC_CHGPY","Q","2012-Q1",3.126183717,
"ISR","QGDP","TOT","PC_CHGPY","Q","2012-Q2",2.167120315,
"ISR","QGDP","TOT","PC_CHGPY","Q","2012-Q3",1.131327262,
"ISR","QGDP","TOT","PC_CHGPY","Q","2012-Q4",1.333384684,
"ISR","QGDP","TOT","PC_CHGPY","Q","2013-Q1",2.50856441,
"ISR","QGDP","TOT","PC_CHGPY","Q","2013-Q2",4.546706319,
"ISR","QGDP","TOT","PC_CHGPY","Q","2013-Q3",4.70588262,
"ISR","QGDP","TOT","PC_CHGPY","Q","2013-Q4",4.922797979,
"ISR","QGDP","TOT","PC_CHGPY","Q","2014-Q1",4.908264469,
"ISR","QGDP","TOT","PC_CHGPY","Q","2014-Q2",4.007838364,
"ISR","QGDP","TOT","PC_CHGPY","Q","2014-Q3",3.469239817,
"ISR","QGDP","TOT","PC_CHGPY","Q","2014-Q4",4.266730764,
"ISR","QGDP","TOT","PC_CHGPY","Q","2015-Q1",3.309454767,
"ISR","QGDP","TOT","PC_CHGPY","Q","2015-Q2",2.341922957,
"ISR","QGDP","TOT","PC_CHGPY","Q","2015-Q3",1.974703748,
"ISR","QGDP","TOT","PC_CHGPY","Q","2015-Q4",1.217283716,
"ISR","QGDP","TOT","PC_CHGPY","Q","2016-Q1",1.821748843,
"ISR","QGDP","TOT","PC_CHGPY","Q","2016-Q2",3.61681093,
"ISR","QGDP","TOT","PC_CHGPY","Q","2016-Q3",4.599427896,
"ISR","QGDP","TOT","PC_CHGPY","Q","2016-Q4",4.725711796,
"ISR","QGDP","TOT","PC_CHGPY","Q","2017-Q1",3.970072091,
"ISR","QGDP","TOT","PC_CHGPY","Q","2017-Q2",3.428784963,
"ISR","QGDP","TOT","PC_CHGPY","Q","2017-Q3",3.503130465,
"ISR","QGDP","TOT","PC_CHGPY","Q","2017-Q4",3.611218569,
"ISR","QGDP","TOT","PC_CHGPY","Q","2018-Q1",4.70450786,
"ISR","QGDP","TOT","PC_CHGPY","Q","2018-Q2",3.777707671,
"ISR","QGDP","TOT","PC_CHGPY","Q","2018-Q3",3.291595467,
"ISR","QGDP","TOT","PC_CHGPY","Q","2018-Q4",2.976187381,
"ISR","QGDP","TOT","PC_CHGPY","Q","2019-Q1",3.158002407,
"ISR","QGDP","TOT","PC_CHGPY","Q","2019-Q2",2.988580179,
"ISR","QGDP","TOT","PC_CHGPY","Q","2019-Q3",3.274689458,
"ISR","QGDP","TOT","PC_CHGPY","Q","2019-Q4",3.692129289,
"ISR","QGDP","TOT","PC_CHGPY","Q","2020-Q1",0.578796816,
"ISR","QGDP","TOT","PC_CHGPY","Q","2020-Q2",-7.77171028,
"NOR","QGDP","TOT","PC_CHGPP","Q","1960-Q2",0.764860177,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1960-Q3",1.22377303,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1960-Q4",1.668120064,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1961-Q1",2.092317904,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1961-Q2",1.621275009,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1961-Q3",1.174077826,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1961-Q4",0.743972014,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1962-Q1",0.325072378,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1962-Q2",0.498362202,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1962-Q3",0.669292009,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1962-Q4",0.837129026,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1963-Q1",1.001035817,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1963-Q2",1.057420293,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1963-Q3",1.11193064,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1963-Q4",1.164630214,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1964-Q1",1.215329716,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1964-Q2",1.289769828,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1964-Q3",1.361210281,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1964-Q4",1.429613923,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1965-Q1",1.494925999,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1965-Q2",1.241228834,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1965-Q3",0.997207065,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1965-Q4",0.760749202,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1966-Q1",0.53017089,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1966-Q2",0.945991298,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1966-Q3",1.351786941,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1966-Q4",1.742887589,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1967-Q1",2.115153055,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1967-Q2",1.548682996,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1967-Q3",1.010316344,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1967-Q4",0.490641617,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1968-Q1",-0.018835401,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1968-Q2",0.396580941,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1968-Q3",0.808763336,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1968-Q4",1.212763844,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1969-Q1",1.603743763,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1969-Q2",1.200889303,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1969-Q3",0.813607206,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1969-Q4",0.436963025,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1970-Q1",0.066650432,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1970-Q2",0.382575838,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1970-Q3",0.695855263,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1970-Q4",1.003664882,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1971-Q1",1.30320339,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1971-Q2",1.320492305,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1971-Q3",1.336919477,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1971-Q4",1.352474895,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1972-Q1",1.367177317,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1972-Q2",1.221700663,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1972-Q3",1.081400474,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1972-Q4",0.945670252,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1973-Q1",0.813763153,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1973-Q2",0.999672088,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1973-Q3",1.18030089,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1973-Q4",1.354833115,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1974-Q1",1.522530474,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1974-Q2",1.292526514,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1974-Q3",1.071506394,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1974-Q4",0.85781115,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1975-Q1",0.649877665,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1975-Q2",1.045183624,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1975-Q3",1.42976477,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1975-Q4",1.799407238,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1976-Q1",2.150529207,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1976-Q2",1.718176292,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1976-Q3",1.308634174,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1976-Q4",0.916125955,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1977-Q1",0.535594358,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1977-Q2",0.71004957,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1977-Q3",0.88106137,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1977-Q4",1.047887281,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1978-Q1",1.532336104,
"NOR","QGDP","TOT","PC_CHGPP","Q","1978-Q2",1.621144159,
"NOR","QGDP","TOT","PC_CHGPP","Q","1978-Q3",1.200096938,
"NOR","QGDP","TOT","PC_CHGPP","Q","1978-Q4",0.131549959,
"NOR","QGDP","TOT","PC_CHGPP","Q","1979-Q1",-0.436541975,
"NOR","QGDP","TOT","PC_CHGPP","Q","1979-Q2",2.990084296,
"NOR","QGDP","TOT","PC_CHGPP","Q","1979-Q3",2.607224599,
"NOR","QGDP","TOT","PC_CHGPP","Q","1979-Q4",0.897100184,
"NOR","QGDP","TOT","PC_CHGPP","Q","1980-Q1",3.881205844,
"NOR","QGDP","TOT","PC_CHGPP","Q","1980-Q2",-2.042604378,
"NOR","QGDP","TOT","PC_CHGPP","Q","1980-Q3",-1.801522571,
"NOR","QGDP","TOT","PC_CHGPP","Q","1980-Q4",2.159523366,
"NOR","QGDP","TOT","PC_CHGPP","Q","1981-Q1",1.693394144,
"NOR","QGDP","TOT","PC_CHGPP","Q","1981-Q2",0.414924553,
"NOR","QGDP","TOT","PC_CHGPP","Q","1981-Q3",-1.247410233,
"NOR","QGDP","TOT","PC_CHGPP","Q","1981-Q4",-0.025385895,
"NOR","QGDP","TOT","PC_CHGPP","Q","1982-Q1",0.700478368,
"NOR","QGDP","TOT","PC_CHGPP","Q","1982-Q2",0.010144251,
"NOR","QGDP","TOT","PC_CHGPP","Q","1982-Q3",-0.029560248,
"NOR","QGDP","TOT","PC_CHGPP","Q","1982-Q4",0.319750925,
"NOR","QGDP","TOT","PC_CHGPP","Q","1983-Q1",1.892740833,
"NOR","QGDP","TOT","PC_CHGPP","Q","1983-Q2",1.103204966,
"NOR","QGDP","TOT","PC_CHGPP","Q","1983-Q3",1.382332068,
"NOR","QGDP","TOT","PC_CHGPP","Q","1983-Q4",0.037351941,
"NOR","QGDP","TOT","PC_CHGPP","Q","1984-Q1",2.6822509,
"NOR","QGDP","TOT","PC_CHGPP","Q","1984-Q2",0.620589344,
"NOR","QGDP","TOT","PC_CHGPP","Q","1984-Q3",2.895621634,
"NOR","QGDP","TOT","PC_CHGPP","Q","1984-Q4",2.077105788,
"NOR","QGDP","TOT","PC_CHGPP","Q","1985-Q1",1.960674372,
"NOR","QGDP","TOT","PC_CHGPP","Q","1985-Q2",-1.373800799,
"NOR","QGDP","TOT","PC_CHGPP","Q","1985-Q3",2.907274395,
"NOR","QGDP","TOT","PC_CHGPP","Q","1985-Q4",0.964946199,
"NOR","QGDP","TOT","PC_CHGPP","Q","1986-Q1",1.874858215,
"NOR","QGDP","TOT","PC_CHGPP","Q","1986-Q2",-1.355962235,
"NOR","QGDP","TOT","PC_CHGPP","Q","1986-Q3",2.610116172,
"NOR","QGDP","TOT","PC_CHGPP","Q","1986-Q4",0.547398203,
"NOR","QGDP","TOT","PC_CHGPP","Q","1987-Q1",-0.418547858,
"NOR","QGDP","TOT","PC_CHGPP","Q","1987-Q2",2.197220634,
"NOR","QGDP","TOT","PC_CHGPP","Q","1987-Q3",-2.607487482,
"NOR","QGDP","TOT","PC_CHGPP","Q","1987-Q4",1.813507785,
"NOR","QGDP","TOT","PC_CHGPP","Q","1988-Q1",-0.373493611,
